"country_code","postal_code","place_name","admin_name1","admin_code1","admin_name2","admin_code2","admin_name3","admin_code3","latitude","longitude","accuracy","id","location"
"AU","2579","Brayton","New South Wales","NSW","","","","","-34.6349","149.9985","3","QVUtTlNXLUJyYXl0b24tMjU3OQ==","{  ""coordinates"": [    149.9985,    -34.6349  ],  ""type"": ""point""}"
"AU","2579","Big Hill","New South Wales","NSW","","","","","-34.5337","150.0027","3","QVUtTlNXLUJpZyBIaWxsLTI1Nzk=","{  ""coordinates"": [    150.0027,    -34.5337  ],  ""type"": ""point""}"
"AU","2580","Tarlo","New South Wales","NSW","","","","","-34.6059","149.8264","4","QVUtTlNXLVRhcmxvLTI1ODA=","{  ""coordinates"": [    149.8264,    -34.6059  ],  ""type"": ""point""}"
"AU","2580","Yarra","New South Wales","NSW","CANBERRA","","","","-34.8126","149.6038","4","QVUtTlNXLVlhcnJhLTI1ODA=","{  ""coordinates"": [    149.6038,    -34.8126  ],  ""type"": ""point""}"
"AU","2580","Goulburn","New South Wales","NSW","CANBERRA","","","","-34.7464","149.7184","4","QVUtTlNXLUdvdWxidXJuLTI1ODA=","{  ""coordinates"": [    149.7184,    -34.7464  ],  ""type"": ""point""}"
"AU","2580","Greenwich Park","New South Wales","NSW","","","","","-34.5918","149.9128","4","QVUtTlNXLUdyZWVud2ljaCBQYXJrLTI1ODA=","{  ""coordinates"": [    149.9128,    -34.5918  ],  ""type"": ""point""}"
"AU","2580","Bungonia","New South Wales","NSW","CANBERRA","","","","-34.8787","149.9199","4","QVUtTlNXLUJ1bmdvbmlhLTI1ODA=","{  ""coordinates"": [    149.9199,    -34.8787  ],  ""type"": ""point""}"
"AU","2580","Wayo","New South Wales","NSW","","","","","-34.6209","149.6421","4","QVUtTlNXLVdheW8tMjU4MA==","{  ""coordinates"": [    149.6421,    -34.6209  ],  ""type"": ""point""}"
"AU","2580","Windellama","New South Wales","NSW","","","","","-35.0124","149.888","4","QVUtTlNXLVdpbmRlbGxhbWEtMjU4MA==","{  ""coordinates"": [    149.888,    -35.0124  ],  ""type"": ""point""}"
"AU","2580","Lake Bathurst","New South Wales","NSW","CANBERRA","","","","-35.0174","149.6651","4","QVUtTlNXLUxha2UgQmF0aHVyc3QtMjU4MA==","{  ""coordinates"": [    149.6651,    -35.0174  ],  ""type"": ""point""}"
"AU","2580","Myrtleville","New South Wales","NSW","","","","","-34.4635","149.8153","4","QVUtTlNXLU15cnRsZXZpbGxlLTI1ODA=","{  ""coordinates"": [    149.8153,    -34.4635  ],  ""type"": ""point""}"
"AU","2580","Richlands","New South Wales","NSW","","","","","-34.3362","149.7961","4","QVUtTlNXLVJpY2hsYW5kcy0yNTgw","{  ""coordinates"": [    149.7961,    -34.3362  ],  ""type"": ""point""}"
"AU","2580","Mount Fairy","New South Wales","NSW","","","","","-35.1777","149.6067","4","QVUtTlNXLU1vdW50IEZhaXJ5LTI1ODA=","{  ""coordinates"": [    149.6067,    -35.1777  ],  ""type"": ""point""}"
"AU","2580","Carrick","New South Wales","NSW","","","","","-34.7187","149.8898","4","QVUtTlNXLUNhcnJpY2stMjU4MA==","{  ""coordinates"": [    149.8898,    -34.7187  ],  ""type"": ""point""}"
"AU","2580","Mayfield","New South Wales","NSW","","","","","-35.2242","149.7777","4","QVUtTlNXLU1heWZpZWxkLTI1ODA=","{  ""coordinates"": [    149.7777,    -35.2242  ],  ""type"": ""point""}"
"AU","2580","Yalbraith","New South Wales","NSW","CANBERRA","","","","-34.2898","149.7416","4","QVUtTlNXLVlhbGJyYWl0aC0yNTgw","{  ""coordinates"": [    149.7416,    -34.2898  ],  ""type"": ""point""}"
"AU","2580","Lower Boro","New South Wales","NSW","","","","","-35.1218","149.7948","4","QVUtTlNXLUxvd2VyIEJvcm8tMjU4MA==","{  ""coordinates"": [    149.7948,    -35.1218  ],  ""type"": ""point""}"
"AU","2580","Quialigo","New South Wales","NSW","","","","","-34.9433","149.7677","4","QVUtTlNXLVF1aWFsaWdvLTI1ODA=","{  ""coordinates"": [    149.7677,    -34.9433  ],  ""type"": ""point""}"
"AU","2580","Gundary","New South Wales","NSW","","","","","-34.8358","149.7923","4","QVUtTlNXLUd1bmRhcnktMjU4MA==","{  ""coordinates"": [    149.7923,    -34.8358  ],  ""type"": ""point""}"
"AU","2580","Woodhouselee","New South Wales","NSW","CANBERRA","","","","-34.5927","149.6595","4","QVUtTlNXLVdvb2Rob3VzZWxlZS0yNTgw","{  ""coordinates"": [    149.6595,    -34.5927  ],  ""type"": ""point""}"
"AU","2580","Taralga","New South Wales","NSW","CANBERRA","","","","-34.404","149.8075","4","QVUtTlNXLVRhcmFsZ2EtMjU4MA==","{  ""coordinates"": [    149.8075,    -34.404  ],  ""type"": ""point""}"
"AU","2580","Towrang","New South Wales","NSW","CANBERRA","","","","-34.6967","149.8437","4","QVUtTlNXLVRvd3JhbmctMjU4MA==","{  ""coordinates"": [    149.8437,    -34.6967  ],  ""type"": ""point""}"
"AU","2580","Golspie","New South Wales","NSW","CANBERRA","","","","-34.284","149.6842","4","QVUtTlNXLUdvbHNwaWUtMjU4MA==","{  ""coordinates"": [    149.6842,    -34.284  ],  ""type"": ""point""}"
"AU","2580","Pomeroy","New South Wales","NSW","","","","","-34.6574","149.4886","4","QVUtTlNXLVBvbWVyb3ktMjU4MA==","{  ""coordinates"": [    149.4886,    -34.6574  ],  ""type"": ""point""}"
"AU","2580","Goulburn DC","New South Wales","NSW","","","","","-34.7108","149.7312","3","QVUtTlNXLUdvdWxidXJuIERDLTI1ODA=","{  ""coordinates"": [    149.7312,    -34.7108  ],  ""type"": ""point""}"
"AU","2580","Run-O-Waters","New South Wales","NSW","","","","","-34.7697","149.6693","4","QVUtTlNXLVJ1bi1PLVdhdGVycy0yNTgw","{  ""coordinates"": [    149.6693,    -34.7697  ],  ""type"": ""point""}"
"AU","2580","Parkesbourne","New South Wales","NSW","","","","","-34.7504","149.538","3","QVUtTlNXLVBhcmtlc2JvdXJuZS0yNTgw","{  ""coordinates"": [    149.538,    -34.7504  ],  ""type"": ""point""}"
"AU","2580","Bannister","New South Wales","NSW","CANBERRA","","","","-34.6012","149.4804","4","QVUtTlNXLUJhbm5pc3Rlci0yNTgw","{  ""coordinates"": [    149.4804,    -34.6012  ],  ""type"": ""point""}"
"AU","2580","Stonequarry","New South Wales","NSW","","","","","-34.3728","149.7779","3","QVUtTlNXLVN0b25lcXVhcnJ5LTI1ODA=","{  ""coordinates"": [    149.7779,    -34.3728  ],  ""type"": ""point""}"
"AU","2580","Tirrannaville","New South Wales","NSW","","","","","-34.8721","149.6825","4","QVUtTlNXLVRpcnJhbm5hdmlsbGUtMjU4MA==","{  ""coordinates"": [    149.6825,    -34.8721  ],  ""type"": ""point""}"
"AU","2580","Goulburn North","New South Wales","NSW","","","","","-34.7108","149.7312","3","QVUtTlNXLUdvdWxidXJuIE5vcnRoLTI1ODA=","{  ""coordinates"": [    149.7312,    -34.7108  ],  ""type"": ""point""}"
"AU","2580","Baw Baw","New South Wales","NSW","","","","","-34.7174","149.6446","4","QVUtTlNXLUJhdyBCYXctMjU4MA==","{  ""coordinates"": [    149.6446,    -34.7174  ],  ""type"": ""point""}"
"AU","2580","Tarago","New South Wales","NSW","CANBERRA","","","","-35.1375","149.5617","4","QVUtTlNXLVRhcmFnby0yNTgw","{  ""coordinates"": [    149.5617,    -35.1375  ],  ""type"": ""point""}"
"AU","2580","Bannaby","New South Wales","NSW","","","","","-34.4095","149.9696","4","QVUtTlNXLUJhbm5hYnktMjU4MA==","{  ""coordinates"": [    149.9696,    -34.4095  ],  ""type"": ""point""}"
"AU","2580","Chatsbury","New South Wales","NSW","","","","","-34.5382","149.7894","4","QVUtTlNXLUNoYXRzYnVyeS0yNTgw","{  ""coordinates"": [    149.7894,    -34.5382  ],  ""type"": ""point""}"
"AU","2580","Boxers Creek","New South Wales","NSW","","","","","-34.7679","149.8199","3","QVUtTlNXLUJveGVycyBDcmVlay0yNTgw","{  ""coordinates"": [    149.8199,    -34.7679  ],  ""type"": ""point""}"
"AU","2580","Currawang","New South Wales","NSW","","","","","-34.9024","149.4679","4","QVUtTlNXLUN1cnJhd2FuZy0yNTgw","{  ""coordinates"": [    149.4679,    -34.9024  ],  ""type"": ""point""}"
"AU","2580","Roslyn","New South Wales","NSW","CANBERRA","","","","-34.4965","149.6334","4","QVUtTlNXLVJvc2x5bi0yNTgw","{  ""coordinates"": [    149.6334,    -34.4965  ],  ""type"": ""point""}"
"AU","2580","Wiarborough","New South Wales","NSW","","","","","-34.2438","149.8972","3","QVUtTlNXLVdpYXJib3JvdWdoLTI1ODA=","{  ""coordinates"": [    149.8972,    -34.2438  ],  ""type"": ""point""}"
"AU","2580","Wombeyan Caves","New South Wales","NSW","CANBERRA","","","","-34.3038","149.8959","3","QVUtTlNXLVdvbWJleWFuIENhdmVzLTI1ODA=","{  ""coordinates"": [    149.8959,    -34.3038  ],  ""type"": ""point""}"
"AU","2580","Paling Yards","New South Wales","NSW","","","","","-34.1373","149.7787","3","QVUtTlNXLVBhbGluZyBZYXJkcy0yNTgw","{  ""coordinates"": [    149.7787,    -34.1373  ],  ""type"": ""point""}"
"AU","2580","Mummel","New South Wales","NSW","","","","","-34.6658","149.559","3","QVUtTlNXLU11bW1lbC0yNTgw","{  ""coordinates"": [    149.559,    -34.6658  ],  ""type"": ""point""}"
"AU","2580","Middle Arm","New South Wales","NSW","","","","","-34.5597","149.7464","3","QVUtTlNXLU1pZGRsZSBBcm0tMjU4MA==","{  ""coordinates"": [    149.7464,    -34.5597  ],  ""type"": ""point""}"
"AU","2580","Kingsdale","New South Wales","NSW","CANBERRA","","","","-34.6841","149.6964","3","QVUtTlNXLUtpbmdzZGFsZS0yNTgw","{  ""coordinates"": [    149.6964,    -34.6841  ],  ""type"": ""point""}"
"AU","2580","Jerrong","New South Wales","NSW","","","","","-34.1702","149.8458","3","QVUtTlNXLUplcnJvbmctMjU4MA==","{  ""coordinates"": [    149.8458,    -34.1702  ],  ""type"": ""point""}"
"AU","2580","Curraweela","New South Wales","NSW","","","","","-34.2586","149.7925","3","QVUtTlNXLUN1cnJhd2VlbGEtMjU4MA==","{  ""coordinates"": [    149.7925,    -34.2586  ],  ""type"": ""point""}"
"AU","2580","Brisbane Grove","New South Wales","NSW","","","","","-34.7964","149.7234","3","QVUtTlNXLUJyaXNiYW5lIEdyb3ZlLTI1ODA=","{  ""coordinates"": [    149.7234,    -34.7964  ],  ""type"": ""point""}"
"AU","2581","Blakney Creek","New South Wales","NSW","","","","","-34.6499","149.0382","4","QVUtTlNXLUJsYWtuZXkgQ3JlZWstMjU4MQ==","{  ""coordinates"": [    149.0382,    -34.6499  ],  ""type"": ""point""}"
"AU","2581","Gurrundah","New South Wales","NSW","","","","","-34.6676","149.433","4","QVUtTlNXLUd1cnJ1bmRhaC0yNTgx","{  ""coordinates"": [    149.433,    -34.6676  ],  ""type"": ""point""}"
"AU","2581","Wollogorang","New South Wales","NSW","","","","","-34.8863","149.4835","3","QVUtTlNXLVdvbGxvZ29yYW5nLTI1ODE=","{  ""coordinates"": [    149.4835,    -34.8863  ],  ""type"": ""point""}"
"AU","2581","Lerida","New South Wales","NSW","","","","","-34.873","149.333","4","QVUtTlNXLUxlcmlkYS0yNTgx","{  ""coordinates"": [    149.333,    -34.873  ],  ""type"": ""point""}"
"AU","2581","Lake George","New South Wales","NSW","","","","","-35.0989","149.3565","4","QVUtTlNXLUxha2UgR2VvcmdlLTI1ODE=","{  ""coordinates"": [    149.3565,    -35.0989  ],  ""type"": ""point""}"
"AU","2581","Biala","New South Wales","NSW","","","","","-34.6044","149.2509","4","QVUtTlNXLUJpYWxhLTI1ODE=","{  ""coordinates"": [    149.2509,    -34.6044  ],  ""type"": ""point""}"
"AU","2581","Collector","New South Wales","NSW","CANBERRA","","","","-34.946","149.4485","4","QVUtTlNXLUNvbGxlY3Rvci0yNTgx","{  ""coordinates"": [    149.4485,    -34.946  ],  ""type"": ""point""}"
"AU","2581","Merrill","New South Wales","NSW","","","","","-34.682","149.2735","3","QVUtTlNXLU1lcnJpbGwtMjU4MQ==","{  ""coordinates"": [    149.2735,    -34.682  ],  ""type"": ""point""}"
"AU","2581","Breadalbane","New South Wales","NSW","CANBERRA","","","","-34.7873","149.4629","4","QVUtTlNXLUJyZWFkYWxiYW5lLTI1ODE=","{  ""coordinates"": [    149.4629,    -34.7873  ],  ""type"": ""point""}"
"AU","2581","Oolong","New South Wales","NSW","","","","","-34.7896","149.169","4","QVUtTlNXLU9vbG9uZy0yNTgx","{  ""coordinates"": [    149.169,    -34.7896  ],  ""type"": ""point""}"
"AU","2581","Gunning","New South Wales","NSW","CANBERRA","","","","-34.7842","149.2652","4","QVUtTlNXLUd1bm5pbmctMjU4MQ==","{  ""coordinates"": [    149.2652,    -34.7842  ],  ""type"": ""point""}"
"AU","2581","Bellmount Forest","New South Wales","NSW","","","","","-34.8777","149.2515","3","QVUtTlNXLUJlbGxtb3VudCBGb3Jlc3QtMjU4MQ==","{  ""coordinates"": [    149.2515,    -34.8777  ],  ""type"": ""point""}"
"AU","2581","Cullerin","New South Wales","NSW","","","","","-34.7776","149.365","4","QVUtTlNXLUN1bGxlcmluLTI1ODE=","{  ""coordinates"": [    149.365,    -34.7776  ],  ""type"": ""point""}"
"AU","2581","Lade Vale","New South Wales","NSW","","","","","-34.8511","149.143","3","QVUtTlNXLUxhZGUgVmFsZS0yNTgx","{  ""coordinates"": [    149.143,    -34.8511  ],  ""type"": ""point""}"
"AU","2581","Dalton","New South Wales","NSW","CANBERRA","","","","-34.7229","149.1812","4","QVUtTlNXLURhbHRvbi0yNTgx","{  ""coordinates"": [    149.1812,    -34.7229  ],  ""type"": ""point""}"
"AU","2581","Bevendale","New South Wales","NSW","","","","","-34.532","149.0838","4","QVUtTlNXLUJldmVuZGFsZS0yNTgx","{  ""coordinates"": [    149.0838,    -34.532  ],  ""type"": ""point""}"
"AU","2581","Broadway","New South Wales","NSW","","","","","-34.7076","149.0915","3","QVUtTlNXLUJyb2Fkd2F5LTI1ODE=","{  ""coordinates"": [    149.0915,    -34.7076  ],  ""type"": ""point""}"
"AU","2582","Murrumbateman","New South Wales","NSW","CANBERRA","","","","-34.9784","149.0193","4","QVUtTlNXLU11cnJ1bWJhdGVtYW4tMjU4Mg==","{  ""coordinates"": [    149.0193,    -34.9784  ],  ""type"": ""point""}"
"AU","2582","Kangiara","New South Wales","NSW","","","","","-34.6101","148.7835","4","QVUtTlNXLUthbmdpYXJhLTI1ODI=","{  ""coordinates"": [    148.7835,    -34.6101  ],  ""type"": ""point""}"
"AU","2582","Mullion","New South Wales","NSW","","","","","-35.1403","148.8859","4","QVUtTlNXLU11bGxpb24tMjU4Mg==","{  ""coordinates"": [    148.8859,    -35.1403  ],  ""type"": ""point""}"
"AU","2582","Burrinjuck","New South Wales","NSW","CANBERRA","","","","-34.9446","148.5419","4","QVUtTlNXLUJ1cnJpbmp1Y2stMjU4Mg==","{  ""coordinates"": [    148.5419,    -34.9446  ],  ""type"": ""point""}"
"AU","2582","Bango","New South Wales","NSW","","","","","-34.7593","148.951","3","QVUtTlNXLUJhbmdvLTI1ODI=","{  ""coordinates"": [    148.951,    -34.7593  ],  ""type"": ""point""}"
"AU","2582","Berremangra","New South Wales","NSW","","","","","-34.8112","148.4845","4","QVUtTlNXLUJlcnJlbWFuZ3JhLTI1ODI=","{  ""coordinates"": [    148.4845,    -34.8112  ],  ""type"": ""point""}"
"AU","2582","Laverstock","New South Wales","NSW","","","","","-34.6569","148.8763","3","QVUtTlNXLUxhdmVyc3RvY2stMjU4Mg==","{  ""coordinates"": [    148.8763,    -34.6569  ],  ""type"": ""point""}"
"AU","2582","Jerrawa","New South Wales","NSW","","","","","-34.7854","149.0843","4","QVUtTlNXLUplcnJhd2EtMjU4Mg==","{  ""coordinates"": [    149.0843,    -34.7854  ],  ""type"": ""point""}"
"AU","2582","Narrangullen","New South Wales","NSW","","","","","-35.0397","148.7346","3","QVUtTlNXLU5hcnJhbmd1bGxlbi0yNTgy","{  ""coordinates"": [    148.7346,    -35.0397  ],  ""type"": ""point""}"
"AU","2582","Bowning","New South Wales","NSW","CANBERRA","","","","-34.7595","148.82","4","QVUtTlNXLUJvd25pbmctMjU4Mg==","{  ""coordinates"": [    148.82,    -34.7595  ],  ""type"": ""point""}"
"AU","2582","Woolgarlo","New South Wales","NSW","","","","","-34.866","148.7287","3","QVUtTlNXLVdvb2xnYXJsby0yNTgy","{  ""coordinates"": [    148.7287,    -34.866  ],  ""type"": ""point""}"
"AU","2582","Good Hope","New South Wales","NSW","","","","","-34.9008","148.8289","4","QVUtTlNXLUdvb2QgSG9wZS0yNTgy","{  ""coordinates"": [    148.8289,    -34.9008  ],  ""type"": ""point""}"
"AU","2582","Boambolo","New South Wales","NSW","","","","","-34.9677","148.8979","3","QVUtTlNXLUJvYW1ib2xvLTI1ODI=","{  ""coordinates"": [    148.8979,    -34.9677  ],  ""type"": ""point""}"
"AU","2582","Bookham","New South Wales","NSW","CANBERRA","","","","-34.8388","148.6343","4","QVUtTlNXLUJvb2toYW0tMjU4Mg==","{  ""coordinates"": [    148.6343,    -34.8388  ],  ""type"": ""point""}"
"AU","2582","Wee Jasper","New South Wales","NSW","CANBERRA","","","","-35.1449","148.6815","4","QVUtTlNXLVdlZSBKYXNwZXItMjU4Mg==","{  ""coordinates"": [    148.6815,    -35.1449  ],  ""type"": ""point""}"
"AU","2582","Cavan","New South Wales","NSW","","","","","-35.0438","148.8523","4","QVUtTlNXLUNhdmFuLTI1ODI=","{  ""coordinates"": [    148.8523,    -35.0438  ],  ""type"": ""point""}"
"AU","2582","Jeir","New South Wales","NSW","","","","","-35.0592","148.9869","4","QVUtTlNXLUplaXItMjU4Mg==","{  ""coordinates"": [    148.9869,    -35.0592  ],  ""type"": ""point""}"
"AU","2582","Manton","New South Wales","NSW","","","","","-34.8652","148.993","3","QVUtTlNXLU1hbnRvbi0yNTgy","{  ""coordinates"": [    148.993,    -34.8652  ],  ""type"": ""point""}"
"AU","2582","Yass","New South Wales","NSW","CANBERRA","","","","-34.8412","148.914","4","QVUtTlNXLVlhc3MtMjU4Mg==","{  ""coordinates"": [    148.914,    -34.8412  ],  ""type"": ""point""}"
"AU","2582","Marchmont","New South Wales","NSW","","","","","-34.8899","148.9442","3","QVUtTlNXLU1hcmNobW9udC0yNTgy","{  ""coordinates"": [    148.9442,    -34.8899  ],  ""type"": ""point""}"
"AU","2582","Yass River","New South Wales","NSW","","","","","-34.9308","149.1269","3","QVUtTlNXLVlhc3MgUml2ZXItMjU4Mg==","{  ""coordinates"": [    149.1269,    -34.9308  ],  ""type"": ""point""}"
"AU","2583","Crooked Corner","New South Wales","NSW","CANBERRA","","","","-34.2167","149.2664","3","QVUtTlNXLUNyb29rZWQgQ29ybmVyLTI1ODM=","{  ""coordinates"": [    149.2664,    -34.2167  ],  ""type"": ""point""}"
"AU","2583","Rugby","New South Wales","NSW","CANBERRA","","","","-34.3911","148.9952","4","QVUtTlNXLVJ1Z2J5LTI1ODM=","{  ""coordinates"": [    148.9952,    -34.3911  ],  ""type"": ""point""}"
"AU","2583","Limerick","New South Wales","NSW","CANBERRA","","","","-34.2089","149.4769","3","QVUtTlNXLUxpbWVyaWNrLTI1ODM=","{  ""coordinates"": [    149.4769,    -34.2089  ],  ""type"": ""point""}"
"AU","2583","Tuena","New South Wales","NSW","CANBERRA","","","","-34.0195","149.3302","4","QVUtTlNXLVR1ZW5hLTI1ODM=","{  ""coordinates"": [    149.3302,    -34.0195  ],  ""type"": ""point""}"
"AU","2583","Pejar","New South Wales","NSW","","","","","-34.5337","149.5293","4","QVUtTlNXLVBlamFyLTI1ODM=","{  ""coordinates"": [    149.5293,    -34.5337  ],  ""type"": ""point""}"
"AU","2583","Crookwell","New South Wales","NSW","CANBERRA","","","","-34.4568","149.4673","4","QVUtTlNXLUNyb29rd2VsbC0yNTgz","{  ""coordinates"": [    149.4673,    -34.4568  ],  ""type"": ""point""}"
"AU","2583","Laggan","New South Wales","NSW","CANBERRA","","","","-34.3561","149.5526","4","QVUtTlNXLUxhZ2dhbi0yNTgz","{  ""coordinates"": [    149.5526,    -34.3561  ],  ""type"": ""point""}"
"AU","2583","Bigga","New South Wales","NSW","CANBERRA","","","","-34.0732","149.1414","4","QVUtTlNXLUJpZ2dhLTI1ODM=","{  ""coordinates"": [    149.1414,    -34.0732  ],  ""type"": ""point""}"
"AU","2583","Grabben Gullen","New South Wales","NSW","CANBERRA","","","","-34.5317","149.3865","4","QVUtTlNXLUdyYWJiZW4gR3VsbGVuLTI1ODM=","{  ""coordinates"": [    149.3865,    -34.5317  ],  ""type"": ""point""}"
"AU","2583","Narrawa","New South Wales","NSW","","","","","-34.4179","149.1794","4","QVUtTlNXLU5hcnJhd2EtMjU4Mw==","{  ""coordinates"": [    149.1794,    -34.4179  ],  ""type"": ""point""}"
"AU","2583","Binda","New South Wales","NSW","CANBERRA","","","","-34.3084","149.3458","4","QVUtTlNXLUJpbmRhLTI1ODM=","{  ""coordinates"": [    149.3458,    -34.3084  ],  ""type"": ""point""}"
"AU","2583","Peelwood","New South Wales","NSW","CANBERRA","","","","-34.1191","149.4297","4","QVUtTlNXLVBlZWx3b29kLTI1ODM=","{  ""coordinates"": [    149.4297,    -34.1191  ],  ""type"": ""point""}"
"AU","2583","Kialla","New South Wales","NSW","CANBERRA","","","","-34.5333","149.45","4","QVUtTlNXLUtpYWxsYS0yNTgz","{  ""coordinates"": [    149.45,    -34.5333  ],  ""type"": ""point""}"
"AU","2583","Wheeo","New South Wales","NSW","","","","","-34.5097","149.2733","4","QVUtTlNXLVdoZWVvLTI1ODM=","{  ""coordinates"": [    149.2733,    -34.5097  ],  ""type"": ""point""}"
"AU","2583","Fullerton","New South Wales","NSW","CANBERRA","","","","-34.1902","149.558","4","QVUtTlNXLUZ1bGxlcnRvbi0yNTgz","{  ""coordinates"": [    149.558,    -34.1902  ],  ""type"": ""point""}"
"AU","2583","Blanket Flat","New South Wales","NSW","CANBERRA","","","","-34.15","149.2167","4","QVUtTlNXLUJsYW5rZXQgRmxhdC0yNTgz","{  ""coordinates"": [    149.2167,    -34.15  ],  ""type"": ""point""}"
"AU","2583","Lost River","New South Wales","NSW","","","","","-34.4445","149.3157","3","QVUtTlNXLUxvc3QgUml2ZXItMjU4Mw==","{  ""coordinates"": [    149.3157,    -34.4445  ],  ""type"": ""point""}"
"AU","2584","Binalong","New South Wales","NSW","CANBERRA","","","","-34.6729","148.6374","4","QVUtTlNXLUJpbmFsb25nLTI1ODQ=","{  ""coordinates"": [    148.6374,    -34.6729  ],  ""type"": ""point""}"
"AU","2585","Galong","New South Wales","NSW","CANBERRA","","","","-34.5883","148.5549","4","QVUtTlNXLUdhbG9uZy0yNTg1","{  ""coordinates"": [    148.5549,    -34.5883  ],  ""type"": ""point""}"
"AU","2586","Boorowa","New South Wales","NSW","CANBERRA","","","","-34.432","148.7272","4","QVUtTlNXLUJvb3Jvd2EtMjU4Ng==","{  ""coordinates"": [    148.7272,    -34.432  ],  ""type"": ""point""}"
"AU","2586","Godfreys Creek","New South Wales","NSW","","","","","-34.1735","148.6915","4","QVUtTlNXLUdvZGZyZXlzIENyZWVrLTI1ODY=","{  ""coordinates"": [    148.6915,    -34.1735  ],  ""type"": ""point""}"
"AU","2586","Rye Park","New South Wales","NSW","CANBERRA","","","","-34.5223","148.9138","4","QVUtTlNXLVJ5ZSBQYXJrLTI1ODY=","{  ""coordinates"": [    148.9138,    -34.5223  ],  ""type"": ""point""}"
"AU","2586","Frogmore","New South Wales","NSW","","","","","-34.2627","148.8586","4","QVUtTlNXLUZyb2dtb3JlLTI1ODY=","{  ""coordinates"": [    148.8586,    -34.2627  ],  ""type"": ""point""}"
"AU","2586","Taylors Flat","New South Wales","NSW","","","","","-34.272","149.0297","4","QVUtTlNXLVRheWxvcnMgRmxhdC0yNTg2","{  ""coordinates"": [    149.0297,    -34.272  ],  ""type"": ""point""}"
"AU","2586","Murringo","New South Wales","NSW","CANBERRA","","","","-34.3038","148.5256","4","QVUtTlNXLU11cnJpbmdvLTI1ODY=","{  ""coordinates"": [    148.5256,    -34.3038  ],  ""type"": ""point""}"
"AU","2586","Reids Flat","New South Wales","NSW","CANBERRA","","","","-34.1393","149.006","4","QVUtTlNXLVJlaWRzIEZsYXQtMjU4Ng==","{  ""coordinates"": [    149.006,    -34.1393  ],  ""type"": ""point""}"
"AU","2587","Beggan Beggan","New South Wales","NSW","","","","","-34.6435","148.2782","4","QVUtTlNXLUJlZ2dhbiBCZWdnYW4tMjU4Nw==","{  ""coordinates"": [    148.2782,    -34.6435  ],  ""type"": ""point""}"
"AU","2587","Mcmahons Reef","New South Wales","NSW","","","","","-34.6817","148.4227","4","QVUtTlNXLU1jbWFob25zIFJlZWYtMjU4Nw==","{  ""coordinates"": [    148.4227,    -34.6817  ],  ""type"": ""point""}"
"AU","2587","Cunningar","New South Wales","NSW","","","","","-34.5605","148.4266","4","QVUtTlNXLUN1bm5pbmdhci0yNTg3","{  ""coordinates"": [    148.4266,    -34.5605  ],  ""type"": ""point""}"
"AU","2587","Nubba","New South Wales","NSW","","","","","-34.5042","148.2366","4","QVUtTlNXLU51YmJhLTI1ODc=","{  ""coordinates"": [    148.2366,    -34.5042  ],  ""type"": ""point""}"
"AU","2587","Harden","New South Wales","NSW","CANBERRA","","","","-34.5527","148.3642","4","QVUtTlNXLUhhcmRlbi0yNTg3","{  ""coordinates"": [    148.3642,    -34.5527  ],  ""type"": ""point""}"
"AU","2587","Wombat","New South Wales","NSW","CANBERRA","","","","-34.4257","148.2426","4","QVUtTlNXLVdvbWJhdC0yNTg3","{  ""coordinates"": [    148.2426,    -34.4257  ],  ""type"": ""point""}"
"AU","2587","Kingsvale","New South Wales","NSW","CANBERRA","","","","-34.4344","148.3153","4","QVUtTlNXLUtpbmdzdmFsZS0yNTg3","{  ""coordinates"": [    148.3153,    -34.4344  ],  ""type"": ""point""}"
"AU","2587","Murrumburrah","New South Wales","NSW","CANBERRA","","","","-34.5459","148.3325","4","QVUtTlNXLU11cnJ1bWJ1cnJhaC0yNTg3","{  ""coordinates"": [    148.3325,    -34.5459  ],  ""type"": ""point""}"
"AU","2588","Wallendbeen","New South Wales","NSW","CANBERRA","","","","-34.5213","148.1433","4","QVUtTlNXLVdhbGxlbmRiZWVuLTI1ODg=","{  ""coordinates"": [    148.1433,    -34.5213  ],  ""type"": ""point""}"
"AU","2590","Cootamundra","New South Wales","NSW","CANBERRA","","","","-34.6385","148.0241","4","QVUtTlNXLUNvb3RhbXVuZHJhLTI1OTA=","{  ""coordinates"": [    148.0241,    -34.6385  ],  ""type"": ""point""}"
"AU","2590","Illabo","New South Wales","NSW","CANBERRA","","","","-34.8176","147.7435","4","QVUtTlNXLUlsbGFiby0yNTkw","{  ""coordinates"": [    147.7435,    -34.8176  ],  ""type"": ""point""}"
"AU","2590","Bethungra","New South Wales","NSW","CANBERRA","","","","-34.7599","147.8455","4","QVUtTlNXLUJldGh1bmdyYS0yNTkw","{  ""coordinates"": [    147.8455,    -34.7599  ],  ""type"": ""point""}"
"AU","2594","Bribbaree","New South Wales","NSW","CANBERRA","","","","-34.127","147.8943","4","QVUtTlNXLUJyaWJiYXJlZS0yNTk0","{  ""coordinates"": [    147.8943,    -34.127  ],  ""type"": ""point""}"
"AU","2594","Burrangong","New South Wales","NSW","","","","","-34.293","148.2533","4","QVUtTlNXLUJ1cnJhbmdvbmctMjU5NA==","{  ""coordinates"": [    148.2533,    -34.293  ],  ""type"": ""point""}"
